2024/04/02 22:00:00;Sim
2024/04/02 22:01:00;Nao
2025-06-16 20:49:05;Não
2025-06-16 21:28:35;Nao
2025-06-16 22:54:04;Nao
2025-06-16 22:54:06;Nao
2025-06-16 22:54:08;Nao
2025-06-16 22:54:11;Nao
2025-06-16 22:54:14;Nao
2025-06-16 23:13:23;Nao
2025-06-16 23:13:25;Nao
2025-06-16 23:13:27;Nao
2025-06-16 23:13:30;Nao
2025-06-16 23:13:32;Nao
2025-06-16 23:13:35;Nao
2025-06-16 23:13:38;Nao
2025-06-17 19:54:03;Sim
